timestamp,status,latency_ms,circuit_rebuilt,rebuild_duration_ms
2026-04-17T20:05:02,success,42,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,39,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,40,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,41,False,0
2026-04-17T20:05:02,success,43,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,27,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,41,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,27,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,29,False,0
